11416,0,0,0,0,0,0.0
114591,0,0,0,0,0,0.0
11627,0,0,0,0,0,0.0
11631,0,0,0,0,0,0.0
1170,0,0,0,0,0,0.0
117192,0,0,0,0,0,0.0
11726,0,0,0,0,0,0.0
117373,0,0,0,0,0,0.0
11750,0,0,0,0,0,0.0
117653,220,127,196,152,33,-34.899999999994364
11803,0,0,0,0,0,0.0
119851,0,0,0,0,0,0.0
119855,0,0,0,0,0,0.0
119871,388,151,179,216,161,-38.90000000000114
120913,382,349,450,550,244,-7.4999999999962625
121071,0,0,0,0,0,0.0
12140,0,1,0,0,0,-0.09999999999994813
12161,0,0,0,0,0,0.0
12229,0,0,0,2,0,0.1999999999999654
122353,0,0,0,0,0,0.0
12393,0,0,0,0,0,0.0
12423,0,0,0,0,0,0.0
12430,0,0,0,0,0,0.0
12452,0,0,0,0,0,0.0
12487,0,0,0,0,0,0.0
125514,94,70,92,104,38,-7.7999999999985405
125651,20,10,25,11,0,-3.899999999999239
125925,0,0,0,0,0,0.0
126331,0,0,0,0,0,0.0
12661,0,0,0,0,0,0.0
126739,0,0,0,0,0,0.0
126791,0,0,0,0,0,0.0
12742,0,0,0,0,0,0.0
12775,0,0,0,0,0,0.0
127790,14,14,21,27,7,-0.09999999999973985
128138,0,0,0,0,0,0.0
128795,0,0,0,0,0,0.0
12892,0,0,0,0,0,0.0
128998,593,523,593,121,77,-143.3999999999687
129095,0,0,0,0,0,0.0
12930,0,0,0,0,0,0.0
129559,0,0,0,0,0,0.0
129733,0,0,0,0,0,0.0
129841,0,0,0,0,0,0.0
12991,0,0,0,0,0,0.0
130196,0,0,0,0,0,0.0
130211,0,0,0,0,0,0.0
130352,0,0,0,0,0,0.0
130470,0,0,0,0,0,0.0
130731,0,0,0,0,0,0.0
13079,0,0,0,0,0,0.0
13107,0,0,0,0,0,0.0
13108,0,0,0,0,0,0.0
131120,0,0,0,0,0,0.0
13151,0,0,0,0,0,0.0
132837,0,0,0,0,0,0.0
133032,0,0,0,0,0,0.0
133191,0,0,0,0,0,0.0
133310,0,0,0,0,0,0.0
1334,5,4,3,1,3,-0.6999999999999131
134193,0,0,0,0,0,0.0
134293,0,0,0,0,0,0.0
1344,21,13,9,22,11,-1.1000000000001195
134824,32,44,56,64,21,-0.19999999999894325
135212,0,0,0,0,0,0.0
13587,9,15,22,17,11,0.600000000000295
136142,0,0,0,0,0,0.0
136186,0,0,0,0,0,0.0
13688,0,0,0,0,0,0.0
137383,0,0,0,0,0,0.0
137566,0,0,0,0,0,0.0
13795,0,0,1,0,0,1.729207597424287e-14
13920,0,0,0,0,0,0.0
1394,12,26,18,9,4,-3.299999999998703
13969,0,0,0,0,0,0.0
139904,0,2,1,0,0,-0.19999999999987897
14019,0,0,0,0,0,0.0
140274,0,0,0,0,0,0.0
140276,0,0,0,0,0,0.0
14048,0,0,0,0,0,0.0
14067,0,0,0,0,0,0.0
140717,4,4,3,1,0,-1.0999999999997578
141144,0,0,0,0,0,0.0
14156,0,0,0,0,0,0.0
142003,1,3,4,1,0,-0.39999999999979247
143126,0,0,0,0,0,0.0
144514,0,0,0,0,0,0.0
144883,2,16,1,2,1,-1.5999999999992391
144919,0,0,0,0,0,0.0
145181,0,0,0,0,0,0.0
14528,24,25,39,76,12,2.700000000000035
145384,0,0,0,0,0,0.0
145389,0,0,0,0,0,0.0
145414,0,0,0,0,0,0.0
146007,0,0,0,0,0,0.0
146149,95,111,98,103,31,-13.599999999995937
146207,0,0,0,0,0,0.0
146586,0,0,0,0,0,0.0
146843,0,0,0,0,0,0.0
146852,0,0,0,0,0,0.0
147048,0,0,0,0,0,0.0
147070,147,128,158,156,82,-10.199999999997573
147073,0,0,0,0,0,0.0
147095,0,0,0,0,0,0.0
14749,0,0,1,0,0,1.729207597424287e-14
147723,0,0,0,0,0,0.0
14809,0,0,0,0,0,0.0
148149,0,0,0,0,0,0.0
1483,0,0,0,0,0,0.0
149316,0,0,0,0,0,0.0
149346,0,0,0,0,0,0.0
14975,0,0,0,0,0,0.0
150690,0,0,0,0,0,0.0
150984,82,70,64,61,44,-8.499999999998595
151027,1,2,3,0,1,-0.19999999999989615
151152,142,161,159,215,128,2.6000000000007546
151190,100,64,57,87,15,-14.699999999997978
151260,108,98,81,50,17,-22.999999999995257
151267,0,0,0,0,0,0.0
151370,0,0,0,0,0,0.0
151432,0,0,0,0,0,0.0
151438,0,0,0,0,0,0.0
151473,0,0,0,0,0,0.0
151580,0,0,0,0,0,0.0
151624,22,27,25,16,23,-0.8999999999996344
152020,0,0,0,0,0,0.0
15220,1,7,4,8,3,0.5000000000001386
15228,10,1,3,4,3,-1.1000000000001204
152884,0,0,0,0,0,0.0
1529,0,0,0,0,0,0.0
153145,0,0,0,0,0,0.0
15315,0,0,0,0,0,0.0
15327,2,1,5,2,1,-0.09999999999994802
153583,21,6,9,4,3,-3.7999999999997565
15390,0,0,0,0,0,0.0
15397,0,0,0,0,0,0.0
154023,0,0,0,0,0,0.0
15413,25,5,2,1,2,-4.999999999999827
154165,139,165,129,102,39,-26.299999999993
15464,0,0,0,0,0,0.0
15516,1,1,0,0,0,-0.2999999999999481
155538,0,0,0,0,0,0.0
155903,771,563,1369,1084,495,-3.0999999999914962
156383,0,0,0,0,0,0.0
156804,1,1,7,2,0,-0.09999999999986164
15784,0,0,0,0,0,0.0
158385,5,3,1,1,0,-1.1999999999998443
158763,0,0,0,0,0,0.0
159927,0,0,0,0,0,0.0
160134,0,0,0,0,0,0.0
160164,0,0,0,0,0,0.0
160691,0,0,0,0,0,0.0
16076,0,0,0,0,0,0.0
160824,0,0,0,0,0,0.0
160864,0,0,0,0,0,0.0
16105,0,0,0,0,0,0.0
16107,0,0,0,0,0,0.0
16112,0,0,0,0,0,0.0
16136,29,28,17,23,16,-3.09999999999948
161404,0,0,0,0,0,0.0
161443,0,0,0,0,0,0.0
1619,0,0,0,0,0,0.0
16263,0,0,0,0,0,0.0
162683,0,0,0,0,0,0.0
163878,0,0,0,0,0,0.0
164225,778,512,536,544,259,-100.599999999987
164256,0,0,0,0,0,0.0
164691,0,0,0,0,0,0.0
164741,0,0,0,0,0,0.0
164888,0,0,0,0,0,0.0
165118,0,0,0,0,0,0.0
16527,0,4,6,3,0,-0.09999999999974069
165282,0,0,0,0,0,0.0
165436,0,0,0,0,0,0.0
165602,0,1,0,1,0,3.456956942926581e-14
165731,0,0,0,0,0,0.0
166334,0,3,4,2,1,0.1000000000001384
166363,0,0,0,0,0,0.0
166395,0,1,0,0,0,-0.09999999999994813
166538,0,0,0,0,0,0.0
166583,15,22,34,34,21,2.400000000000054
166756,0,0,0,0,0,0.0
167016,0,0,0,0,0,0.0
16713,708,469,516,624,229,-80.29999999998941
167206,0,0,0,0,0,0.0
167246,0,1,4,1,0,1.0373646386341306e-13
167248,0,0,0,0,0,0.0
167253,0,0,0,0,0,0.0
167257,4,3,7,11,3,0.5999999999999311
16760,4614,2954,4112,3355,1052,-672.2999999998882
167902,0,0,0,0,0,0.0
167921,0,0,0,0,0,0.0
168412,0,0,0,0,0,0.0
168584,0,0,0,0,0,0.0
169108,0,0,0,0,0,0.0
169330,0,0,0,0,0,0.0
169334,0,0,0,0,0,0.0
16952,0,0,0,0,0,0.0
169600,0,0,0,0,0,0.0
169717,0,0,0,0,0,0.0
169788,0,0,0,0,0,0.0
169809,0,0,0,0,0,0.0
169877,0,0,0,0,0,0.0
170255,0,0,0,0,0,0.0
170457,0,0,0,0,0,0.0
170493,0,0,0,0,0,0.0
170607,70,47,74,160,60,9.299999999997844
17063,0,0,0,0,0,0.0
170670,29,23,16,8,2,-6.899999999998772
170673,0,0,0,0,0,0.0
17086,0,0,0,0,0,0.0
170879,0,0,0,0,0,0.0
171006,3,0,1,2,2,-1.208477762304483e-13
171172,0,0,0,0,0,0.0
171228,986,1042,703,688,347,-163.19999999996367
171243,0,0,0,0,0,0.0
171286,0,0,0,0,0,0.0
171526,6,1,3,12,10,1.8999999999993784
171713,0,0,0,0,0,0.0
172057,26,44,21,27,21,-2.6999999999989086
172171,107,93,114,185,43,-3.59999999999863
17227,0,0,0,0,0,0.0
172526,0,0,0,0,0,0.0
17277,0,1,0,0,0,-0.09999999999994813
172834,2,5,2,5,1,-0.19999999999984425
173428,0,0,0,0,0,0.0
174126,0,0,0,0,0,0.0
174411,9,12,7,70,107,25.39999999999399
17444,0,0,0,0,0,0.0
174574,0,0,0,0,0,0.0
174669,0,0,0,0,0,0.0
17561,0,0,0,0,0,0.0
176447,469,433,487,429,212,-51.79999999998752
176636,0,0,0,0,0,0.0
176651,0,0,0,0,0,0.0
176733,0,0,0,0,0,0.0
1768,0,0,0,0,0,0.0
17719,0,0,0,0,0,0.0
17728,0,0,0,0,0,0.0
177353,0,0,0,0,0,0.0
177362,0,0,0,0,0,0.0
177373,0,0,0,0,0,0.0
177505,0,0,0,0,0,0.0
177642,71,7,16,5,1,-14.199999999999498
177841,0,0,0,0,0,0.0
177973,0,0,0,0,0,0.0
178008,0,0,0,0,0,0.0
178041,0,0,0,0,0,0.0
178064,0,0,0,0,0,0.0
17807,0,0,0,0,0,0.0
178085,0,0,0,0,0,0.0
178211,0,0,0,0,0,0.0
178212,0,0,0,0,0,0.0
178242,0,0,0,0,0,0.0
178740,0,0,0,0,0,0.0
17878,0,0,0,0,0,0.0
17885,0,0,0,0,0,0.0
178921,0,0,0,0,0,0.0
178937,0,0,0,0,0,0.0
178939,0,0,0,0,0,0.0
179055,0,0,0,0,0,0.0
179071,0,0,0,0,0,0.0
179205,0,0,0,0,0,0.0
179216,0,0,0,0,0,0.0
17926,0,0,0,0,0,0.0
179404,0,0,0,0,0,0.0
17983,1,0,0,0,0,-0.19999999999999998
179938,0,0,0,0,0,0.0
179977,0,0,0,0,0,0.0
18004,0,0,0,0,0,0.0
180101,0,0,0,0,0,0.0
180202,0,0,0,0,0,0.0
18033,0,0,0,0,0,0.0
180360,0,0,0,0,0,0.0
180410,0,0,0,0,0,0.0
18077,0,0,0,0,0,0.0
181259,997,783,731,910,491,-88.49999999998788
18137,0,0,0,0,0,0.0
181427,0,0,0,0,0,0.0
181515,654,589,593,632,257,-75.09999999998341
181870,37,26,25,41,10,-3.8999999999994452
181963,0,0,0,0,0,0.0
18227,0,0,0,0,0,0.0
18271,0,0,0,0,0,0.0
182715,62,36,35,13,11,-12.49999999999832
182884,0,0,0,0,0,0.0
183443,189,149,157,155,80,-21.199999999996376
183497,677,563,645,614,278,-74.69999999998466
183603,0,0,0,0,0,0.0
183620,0,0,0,3,0,0.2999999999999481
183631,0,0,0,0,0,0.0
183656,183,121,149,136,71,-20.899999999997178
183859,0,0,0,0,0,0.0
184545,1,1,2,1,2,0.1999999999999656
18467,0,0,0,0,0,0.0
18482,0,0,0,0,0,0.0
184855,0,0,0,0,0,0.0
185250,0,0,0,0,0,0.0
185283,0,0,0,0,0,0.0
185302,0,0,0,0,0,0.0
185346,0,0,0,0,0,0.0
18553,0,0,0,0,0,0.0
185573,0,0,0,0,0,0.0
186190,0,0,0,0,0,0.0
186207,0,0,0,0,0,0.0
186247,0,0,0,0,0,0.0
186338,0,0,0,0,0,0.0
186391,0,0,0,0,0,0.0
186473,0,0,0,0,0,0.0
186483,0,2,0,0,0,-0.19999999999989626
186716,88,66,138,72,26,-11.799999999996782
187216,4,5,4,16,0,0.300000000000052
187306,0,0,0,0,0,0.0
18742,0,0,0,0,0,0.0
18770,0,0,0,0,0,0.0
187845,3,3,21,20,31,7.299999999998567
18788,0,0,0,0,0,0.0
188021,0,0,0,0,0,0.0
188223,0,0,0,0,0,0.0
18857,0,0,0,0,0,0.0
18874,0,0,0,0,0,0.0
19144,0,2,7,45,11,6.499999999998876
19249,133,98,111,100,27,-20.99999999999612
19254,126,143,319,271,121,11.800000000001981
19287,111,164,135,223,173,18.299999999998025
19369,320,284,370,306,143,-33.19999999999156
19385,24,32,37,57,22,2.1000000000001746
19544,1043,1228,1080,1232,451,-117.9999999999623
19549,152,250,258,106,37,-37.39999999998631
19675,78,63,73,94,52,-2.0999999999997865
1979,293,233,400,615,168,13.199999999999669
199,0,1,2,0,0,-0.09999999999991355
19981,0,0,0,0,0,0.0
19990,0,0,0,0,0,0.0
20023,0,0,0,0,0,0.0
20094,0,0,0,0,0,0.0
20139,0,0,0,0,0,0.0
20312,0,0,0,0,0,0.0
20316,0,0,0,0,0,0.0
20341,0,0,0,0,0,0.0
20402,0,0,0,0,0,0.0
2063,678,567,641,716,312,-58.29999999998803
20646,0,0,0,0,0,0.0
20707,0,0,0,0,0,0.0
20711,0,0,0,0,0,0.0
20772,0,0,0,0,0,0.0
20798,0,0,0,0,0,0.0
20799,0,0,0,0,0,0.0
20883,0,0,0,0,0,0.0
2095,159,202,132,125,57,-28.09999999999235
20976,0,0,0,0,0,0.0
21070,0,0,0,0,0,0.0
21108,0,0,0,0,0,0.0
21126,0,0,0,0,0,0.0
21308,0,0,0,0,0,0.0
21355,0,0,0,0,0,0.0
21595,0,1,0,0,0,-0.09999999999994813
21619,98,72,100,137,50,-3.099999999999495
21769,8,9,5,6,3,-1.2999999999997058
21969,0,0,0,0,0,0.0
22016,0,0,0,0,0,0.0
22084,0,0,0,0,0,0.0
22189,0,0,0,0,0,0.0
22280,0,0,0,0,0,0.0
22293,0,0,0,0,0,0.0
22333,0,0,0,0,0,0.0
22415,0,0,0,0,0,0.0
22484,0,0,0,0,0,0.0
22537,0,0,0,0,0,0.0
22744,0,0,0,0,0,0.0
22768,0,0,0,0,0,0.0
22775,0,0,0,0,0,0.0
22850,6,16,15,36,14,3.599999999999741
22974,0,0,0,0,0,0.0
2300,3,3,4,3,3,1.7541523789077473e-14
2304,5,0,2,0,1,-0.800000000000017
23046,0,0,0,0,0,0.0
23077,0,0,0,0,0,0.0
23108,0,3,26,22,7,3.299999999999862
23334,80,76,79,79,26,-10.499999999997403
23364,771,640,367,387,207,-138.09999999997785
23426,0,0,0,0,0,0.0
23473,0,0,0,0,0,0.0
23526,0,0,0,0,0,0.0
23629,0,0,0,0,0,0.0
23737,0,0,0,0,0,0.0
23849,0,0,0,0,0,0.0
24006,0,0,0,0,0,0.0
24066,0,0,0,0,0,0.0
24073,0,0,0,0,0,0.0
24197,0,0,0,0,0,0.0
24320,0,0,0,0,0,0.0
24348,0,0,0,0,0,0.0
2435,27,37,33,41,13,-2.399999999998892
24877,0,0,0,0,0,0.0
2495,164,84,131,166,72,-10.199999999999974
25111,2,1,9,5,2,0.4000000000000175
25280,0,0,0,0,0,0.0
253,6,5,2,7,1,-0.7999999999998788
25533,0,0,0,0,0,0.0
25789,0,0,0,0,0,0.0
25848,0,0,0,0,0,0.0
25853,0,0,0,0,0,0.0
26312,0,0,0,1,0,0.0999999999999827
26453,0,0,0,0,0,0.0
26527,0,0,0,0,0,0.0
26742,0,0,0,0,0,0.0
26909,85,133,132,146,51,-5.499999999995985
26968,196,188,209,186,222,4.999999999998657
27054,0,0,0,0,0,0.0
27147,0,0,0,0,0,0.0
27184,0,0,0,0,0,0.0
27269,0,0,0,0,0,0.0
27326,0,0,0,0,0,0.0
27343,0,0,0,0,0,0.0
27465,0,0,0,0,0,0.0
27732,0,0,0,0,0,0.0
27784,0,0,0,0,0,0.0
27785,0,0,0,0,0,0.0
27811,0,0,0,0,0,0.0
27902,27,29,38,45,18,-0.19999999999954898
27964,138,82,133,115,57,-12.899999999998384
28187,0,0,0,0,0,0.0
28234,0,0,0,0,0,0.0
28235,0,0,0,0,0,0.0
28320,0,0,0,0,0,0.0
28433,0,0,0,0,0,0.0
28467,0,0,0,0,0,0.0
28517,0,0,0,0,0,0.0
28561,0,0,0,0,0,0.0
28581,0,0,0,0,0,0.0
28611,0,0,0,0,0,0.0
28659,0,0,0,0,0,0.0
28681,0,0,0,0,0,0.0
2869,41,23,56,134,103,23.49999999999451
287,15,46,33,35,9,-2.299999999998114
28718,0,0,0,0,0,0.0
28774,0,0,0,0,0,0.0
28817,0,0,0,0,0,0.0
28841,0,0,0,0,0,0.0
28917,0,0,0,0,0,0.0
29084,0,0,0,0,0,0.0
2923,1,4,1,3,1,-0.09999999999987885
29337,0,0,0,0,0,0.0
29459,0,0,0,0,0,0.0
29512,0,0,0,0,0,0.0
29573,0,0,0,0,0,0.0
29584,0,0,0,0,0,0.0
29649,0,0,0,0,0,0.0
29828,0,0,0,0,0,0.0
29939,0,0,0,0,0,0.0
29970,0,0,0,0,0,0.0
30099,16,4,0,2,3,-2.799999999999982
30211,0,0,0,0,0,0.0
30236,0,0,0,0,0,0.0
30342,0,0,0,0,0,0.0
30357,0,0,0,0,0,0.0
30387,0,0,0,0,0,0.0
30479,0,0,0,0,0,0.0
30488,0,0,0,0,0,0.0
30557,0,0,0,0,0,0.0
30582,0,0,0,0,0,0.0
30655,0,0,0,0,0,0.0
30673,1,0,0,0,0,-0.19999999999999998
30873,0,0,0,0,0,0.0
31001,0,0,0,0,0,0.0
31369,0,0,0,0,0,0.0
31380,0,0,0,0,0,0.0
31527,0,0,0,0,0,0.0
31601,0,0,0,0,0,0.0
31656,0,0,0,0,0,0.0
31773,0,0,0,0,0,0.0
31781,0,0,0,0,0,0.0
31850,0,0,0,0,0,0.0
31998,0,0,0,0,0,0.0
32007,0,0,0,0,0,0.0
32195,0,0,0,0,0,0.0
32240,0,0,0,0,0,0.0
32319,0,0,0,0,0,0.0
32339,0,0,0,0,0,0.0
32376,0,0,0,0,0,0.0
32421,0,0,0,0,0,0.0
32436,0,0,0,0,0,0.0
32477,0,0,0,0,0,0.0
32691,0,0,0,0,0,0.0
3283,171,156,187,164,50,-23.3999999999941
32997,0,0,0,0,0,0.0
33038,0,0,0,0,0,0.0
33147,0,0,0,0,0,0.0
33203,0,0,0,0,0,0.0
33234,0,0,0,0,0,0.0
33416,0,0,0,0,0,0.0
3342,2088,1244,1131,3653,2151,253.49999999990953
33651,0,0,0,0,0,0.0
33801,0,0,0,0,0,0.0
33802,0,0,0,0,0,0.0
33845,0,0,0,0,0,0.0
33894,0,0,0,0,0,0.0
34072,0,0,0,0,0,0.0
34251,0,0,0,0,0,0.0
34296,1,0,1,0,0,-0.1999999999999827
3433,169,172,198,239,117,-3.699999999997843
34421,0,0,0,0,0,0.0
34505,0,0,0,0,0,0.0
34509,0,0,0,0,0,0.0
34531,0,0,0,0,0,0.0
3479,661,467,1013,790,285,-42.89999999998666
34853,0,0,0,0,0,0.0
35020,2,2,7,2,1,-0.19999999999986157
35164,0,0,0,6,0,0.5999999999998962
35289,32,32,31,50,20,-0.5999999999997039
35350,176,208,294,623,105,27.299999999999663
35427,24,19,35,33,14,-0.5999999999997048
35493,256,143,214,235,115,-18.9999999999989
35679,0,0,0,0,0,0.0
35682,880,774,1004,1286,376,-49.59999999998419
36023,118,216,241,166,55,-17.599999999990345
36132,41,28,56,60,48,4.599999999998897
36150,0,0,0,0,0,0.0
3617,889,510,507,485,228,-134.69999999998495
36237,9,11,31,20,5,0.10000000000050191
36331,711,486,667,736,343,-48.59999999999374
36398,0,1,1,0,2,0.2999999999999656
36498,144,105,124,213,96,1.1999999999989406
36568,1783,1665,1769,1760,877,-171.69999999995886
36571,171,161,203,156,46,-25.499999999993214
36573,136,176,129,128,49,-22.199999999993388
36580,10,3,7,2,0,-2.099999999999758
36627,4,4,8,4,4,6.955547249276606e-14
36660,39,32,67,35,17,-4.0999999999986665
36661,31,10,12,18,9,-3.600000000000051
36727,70,239,379,258,152,18.30000000000662
36735,66,131,288,281,130,27.800000000000182
36941,6,10,7,5,2,-1.2999999999995504
36942,20,32,30,49,25,2.7000000000000366
36966,44,63,45,75,6,-6.399999999997562
37207,44,43,36,31,12,-7.599999999998303
37301,13,24,55,44,27,4.800000000000038
37307,0,0,0,0,0,0.0
37354,518,395,435,421,200,-60.99999999998962
3744,231,169,166,184,95,-25.699999999996464
37517,32,23,48,34,32,1.0999999999997785
3760,114,51,105,175,67,2.999999999997968
37664,670,503,645,709,239,-65.59999999998742
38018,17,27,7,0,1,-5.89999999999853
38088,9,2,13,12,0,-0.799999999999879
38257,3,19,3,0,1,-2.2999999999990144
38504,33,19,24,24,14,-3.299999999999739
38711,0,0,0,0,0,0.0
38757,870,819,681,522,218,-160.09999999996603
38843,97,110,152,124,74,-3.199999999997642
38986,0,0,0,0,0,0.0
39032,139,60,135,123,42,-13.099999999998854
39123,39,29,53,88,59,9.899999999997846
39159,243,178,131,129,50,-43.499999999993314
39267,2622,2286,2061,2020,780,-394.9999999999211
3935,813,583,755,865,382,-57.999999999991445
39397,0,0,0,0,0,0.0
39569,127,52,11,19,5,-27.6999999999977
39741,699,765,695,639,254,-101.5999999999725
3989,144,34,10,9,1,-31.099999999998268
3994,4,3,3,1,5,-6.865341628525812e-14
40014,0,0,0,0,0,0.0
40017,6,17,3,0,4,-2.0999999999992736
40073,101,140,246,239,131,15.900000000000599
40076,282,306,339,417,119,-21.499999999991644
40512,47,31,40,103,16,0.9999999999996891
4058,1269,1051,2119,1671,807,-30.399999999979542
40661,1081,636,687,735,349,-136.4999999999859
40761,214,222,163,162,69,-34.99999999999204
40773,0,0,0,0,0,0.0
40792,0,0,0,0,0,0.0
40988,0,0,0,0,0,0.0
41100,3,1,1,0,3,-0.10000000000008616
41164,0,0,0,0,0,0.0
412,0,0,0,0,0,0.0
41385,101,71,74,89,22,-13.999999999997716
41631,2,0,2,0,2,-6.89441450978101e-14
41716,8,0,3,2,2,-1.0000000000000862
41864,0,0,0,0,0,0.0
42234,4,1,0,0,2,-0.5000000000000516
42339,70,60,150,125,38,0.10000000000157705
42475,0,0,0,0,0,0.0
42659,33,31,49,39,18,-2.199999999999151
42695,1914,1341,1272,1825,542,-225.99999999996803
42796,63,69,50,70,22,-8.099999999997907
42883,33,35,21,32,11,-4.699999999998944
4289,731,484,287,171,92,-159.09999999997763
42930,42,26,45,45,20,-2.4999999999996865
42985,25,15,32,13,6,-3.999999999999204
43190,0,0,1,0,0,1.729207597424287e-14
43241,22,14,31,8,1,-4.799999999998927
43466,56,26,42,61,18,-4.099999999999913
43491,0,0,1,0,1,0.1999999999999655
43563,6,6,11,9,4,-0.09999999999986142
43608,37,37,52,12,2,-9.499999999997492
43640,129,95,107,110,75,-9.299999999999004
43708,12,11,10,5,1,-2.7999999999993945
43826,1,6,6,3,1,-0.2999999999996887
43898,66,70,68,49,33,-8.69999999999775
43968,1,0,2,1,0,-0.0999999999999827
44058,7,2,9,3,2,-0.899999999999896
44070,26,24,72,50,20,1.40000000000059
44307,29,27,31,74,19,2.6999999999996724
44369,0,1,7,0,2,0.3000000000000694
44392,2,0,1,0,0,-0.39999999999998265
44604,16,20,17,31,7,-0.6999999999995672
44712,22,25,41,21,17,-1.3999999999992374
44714,9,31,41,13,8,-1.999999999998322
44774,0,0,0,0,0,0.0
44935,2,14,6,5,1,-1.0999999999993082
45039,0,6,17,4,0,-0.199999999999464
45121,6,11,31,11,2,-0.7999999999991871
45185,0,1,0,1,0,3.456956942926581e-14
45216,0,0,0,0,0,0.0
45236,61,75,132,165,29,2.600000000001817
4534,0,0,0,0,0,0.0
45448,57,145,108,85,23,-12.79999999999327
45495,10,5,8,8,9,0.09999999999979348
4587,0,0,0,0,0,0.0
4589,0,0,0,0,0,0.0
45897,32,42,68,56,26,0.20000000000104023
46104,27,42,34,38,16,-2.599999999998719
46279,15,9,5,1,9,-1.9999999999999296
46293,7,3,2,6,20,2.899999999999051
4632,0,0,0,0,0,0.0
46327,0,0,0,0,0,0.0
46366,0,0,0,0,0,0.0
46367,0,0,0,0,0,0.0
46563,168,106,108,123,29,-26.099999999996257
46608,0,0,0,0,0,0.0
46626,67,86,87,122,39,-1.9999999999981632
46829,0,0,0,0,0,0.0
46855,318,307,341,358,198,-18.899999999994613
46886,0,0,3,0,0,5.187622792272861e-14
